dialerLeadId,Final_Output,Sales_Probability,Predictive_Sales_Probability,No_Sales_Probability
2E+12,1,0.003032245,99.86186976,0.135097992
2606566,0,0.213928604,14.13285676,85.65321464
2936642,1,0.014621799,96.7062715,3.279106705
2332613,0,1.074889264,35.71446848,63.21064226
3189865,0,0.468347499,22.35031566,77.18133684
2949685,0,0.311708636,26.19530033,73.49299104
3375534,1,0.006625799,98.22249452,1.770879681
2611466,0,0.377657599,19.91882541,79.703517
3074849,0,0.22754423,26.99027911,72.78217666
2691530,1,0.004406125,91.39175561,8.603838267
2671676,0,0.133367427,7.531011838,92.33562074
3059535,1,0.013207823,83.54267855,16.44411363
3236600,1,0.003363086,98.02627066,1.970366255
2321232,1,0.014194245,95.31264985,4.673155906
3035356,1,0.014416597,95.23990874,4.745674659
3236743,0,0.328686483,13.89654378,85.77476974
2931673,0,0.269495864,21.21384768,78.51665646
2356476,0,0.075206363,2.537784337,97.3870093
2998393,1,0.008619963,98.04196815,1.949411882
2511761,0,0.140746497,5.2236245,94.635629
3025313,1,0.003156488,98.20244329,1.794400222
2517264,0,0.410739935,18.44494072,81.14431934
2367847,0,0.163222682,21.92074945,77.91602786
2363846,0,0.154289533,5.952357168,93.8933533
2669900,1,0.0111041,96.13184422,3.857051675
2339456,1,0.003358879,98.06653202,1.930109099
2361488,0,0.022367101,17.20706633,82.77056656
3012639,1,0.012269895,96.45971405,3.52801606
2525095,0,0.231180388,26.69444983,73.07436978
2696667,1,0.003306116,97.18477411,2.81191977
2682864,0,0.219951855,15.41549913,84.36454901
3350786,0,1.343972032,22.21254608,76.44348189
2935912,0,0.311844941,25.35121624,74.33693882
2344314,1,0.00350536,97.82611191,2.170382732
2316003,1,0.024729153,78.10139888,21.87387197
3327173,0,0.149401294,25.70793711,74.1426616
2659338,0,1.518271125,32.3285576,66.15317127
2557579,0,0.307148412,29.10361024,70.58924135
3279419,1,0.005443828,92.5532175,7.44133867
2575521,2,85.91556992,2.778982115,11.30544797
3269940,1,0.003364023,97.91958325,2.077052731
3046593,1,0.006040781,79.00325463,20.99070459
3052148,0,0.261979478,21.06510684,78.67291368
2537352,2,76.47148327,4.150215649,19.37830108
3244469,0,0.111053011,29.43632765,70.45261934
1.80017E+12,1,0.002437971,99.89801555,0.099546475
2668648,0,0.270730362,32.80232584,66.9269438
2562454,0,0.038106557,4.34376815,95.61812529
2358923,1,0.014442601,90.96032812,9.025229277
2351129,1,0.004301745,97.81680181,2.17889645
2934737,1,0.017016102,65.372697,34.6102869
2364393,0,0.154289533,5.952357168,93.8933533
2535387,1,0.011257403,96.1342289,3.854513692
2698581,0,0.35971069,22.73239862,76.90789069
3317387,1,0.003437345,98.08219248,1.914370171
3194230,0,0.310235199,16.28163729,83.40812751
3017305,0,0.221285821,17.06113873,82.71757545
2600125,0,0.146374944,39.22776699,60.62585807
3208000,1,0.002869864,98.2550569,1.742073233
3371456,0,0.050008693,13.22277016,86.72722115
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2642261,0,0.165973327,14.63329834,85.20072833
2948092,0,0.132995735,16.8234214,83.04358287
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3238921,1,0.002336222,98.32795914,1.669704636
2924534,1,0.060275159,94.46051231,5.479212531
3250113,1,0.022532157,72.05265183,27.92481602
3314217,1,0.019930495,99.77816606,0.201903443
2516819,0,0.219173294,15.80582328,83.97500343
3074187,1,0.018247444,90.04898463,9.932767925
2514567,1,0.017941929,87.03011381,12.95194426
1.80017E+12,1,0.002210497,99.90559069,0.092198811
2660664,0,0.311373798,17.00413988,82.68448632
2651431,0,0.297899029,21.63909361,78.06300737
1.80017E+12,1,0.002210497,99.90559069,0.092198811
3035340,0,0.310815429,33.39846194,66.29072263
2316455,0,0.183791627,11.1580916,88.65811677
2671328,0,0.159730693,6.323449489,93.51681982
2989209,1,0.011524539,88.06484363,11.92363184
3146164,1,0.003161869,97.45519937,2.541638765
3200109,0,0.141759542,17.2597597,82.59848076
2327343,1,0.003454349,98.01970329,1.976842363
3342539,0,0.031522231,28.06786662,71.90061115
3319053,0,0.183069539,17.88226902,81.93466144
3043439,1,0.007085361,83.0224066,16.97050803
3282767,0,0.952808296,20.31446557,78.73272613
3420253,1,0.002885791,97.66415324,2.332960966
2332556,1,0.002957537,97.91305152,2.08399094
2679787,0,0.38125806,20.61398727,79.00475467
3119081,2,79.39629916,3.548892635,17.05480821
2316098,0,0.152022722,7.350485159,92.49749212
2982298,0,0.82830481,33.13806467,66.03363052
2701780,0,0.231968831,25.86047575,73.90755542
2356039,2,87.24044622,3.802348379,8.957205405
2516278,0,0.013780727,15.8761359,84.11008337
2672566,0,0.031925173,44.63993088,55.32814394
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2935448,1,0.012417226,90.17237261,9.815210164
2912099,0,0.031283388,27.52127258,72.44744403
2943297,1,0.004812618,92.61860624,7.376581142
3208990,1,0.002869864,98.2550569,1.742073233
2583876,1,0.011052569,95.67740334,4.311544094
3079821,0,0.222295745,25.32649306,74.4512112
2616510,0,0.222013744,28.95809936,70.81988689
2587528,1,0.013348177,81.87485348,18.11179835
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3024634,0,10.16873335,38.45660779,51.37465886
3118863,0,0.141066089,15.79247882,84.0664551
2675229,1,0.008372033,98.39614604,1.595481927
2352108,0,0.306187243,18.63234523,81.06146752
3008482,1,0.0033441,96.10661712,3.890038777
2672940,1,0.0178231,87.671279,12.3108979
2649849,1,0.004635349,97.67727083,2.318093821
2366356,0,0.20664807,12.83464477,86.95870716
3049462,0,0.146895727,26.98930815,72.86379613
2929863,1,0.0018798,97.26199392,2.736126275
3391774,0,0.132277714,6.648231576,93.21949071
2342899,0,0.21856815,15.43260909,84.34882276
3364921,0,0.013780727,15.58737958,84.39883969
2675301,1,0.008487423,98.2559217,1.735590875
2E+12,1,0.002999517,99.86680994,0.130190539
3018928,0,0.159730693,6.323449489,93.51681982
3415673,1,0.030243443,98.10013363,1.869622927
2663467,0,0.034504928,47.85887732,52.10661776
3147933,0,0.01736871,38.60926008,61.37337121
2580956,0,0.167438543,20.00061779,79.83194367
2683994,0,0.035333231,3.535220669,96.4294461
3204539,0,0.273278563,22.07914225,77.64757919
2948717,1,0.003454831,98.02607354,1.970471627
2563175,0,0.261353067,17.14970786,82.58893907
3100561,1,0.014779165,89.30797951,10.67724133
2658406,1,0.008497386,98.20123039,1.790272228
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2669353,0,0.145203126,25.93308524,73.92171164
1.80017E+12,1,0.002210497,99.90559069,0.092198811
2313028,0,0.142900999,21.03972485,78.81737415
2349313,0,0.249595333,21.0547953,78.69560937
2521269,1,0.016522199,93.49054991,6.492927888
2540590,0,0.035497228,3.672269984,96.29223279
2974691,0,0.110840547,24.69677878,75.19238068
2625102,1,0.008209279,98.35924776,1.632542966
3386787,0,0.440294253,18.50705382,81.05265193
2579522,1,0.015126506,93.01434175,6.970531748
3307968,1,0.015754326,97.85543216,2.128813513
3268596,0,0.223922481,22.22929367,77.54678385
2311748,1,0.023883662,68.98174862,30.99436772
3137835,0,0.441341838,24.19660436,75.36205381
3357855,1,0.024052958,74.02771864,25.94822841
2319725,0,0.179242237,27.49808822,72.32266954
2544042,0,0.249595333,21.0547953,78.69560937
2682619,0,0.013780727,15.8761359,84.11008337
2333255,2,79.95433752,2.78192649,17.26373599
3152450,1,0.002653651,97.60840751,2.388938842
2934200,0,0.261767464,20.48127228,79.25696025
2335049,1,0.00807668,69.73136235,30.26056097
3055243,1,0.00436077,88.64815029,11.34748894
2317143,1,0.274449251,79.6295462,20.09600455
3316966,0,0.117173169,5.402113202,94.48071363
2987237,1,0.022439056,94.59811107,5.379449873
2620502,0,0.282210897,20.40772621,79.3100629
2583568,0,0.026214825,35.9658727,64.00791247
2632463,1,0.018199108,90.34188811,9.639912787
1.80017E+12,1,0.002463988,99.88520211,0.112333902
2334733,0,0.220713829,14.99705216,84.78223401
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3404282,0,0.151531783,8.23190353,91.61656469
2315105,1,0.007038581,75.88319629,24.10976513
3040614,1,0.007562792,76.98402401,23.0084132
2605440,0,0.204880102,24.55285891,75.24226099
2635543,1,0.016515945,92.85862498,7.124859072
2942401,0,0.443627219,18.62467216,80.93170062
2361779,0,0.15438622,5.510082887,94.33553089
3326628,1,0.00939634,98.03798398,1.952619684
3327370,1,0.003198046,98.13686753,1.85993442
2624869,1,0.002756829,98.35800775,1.639235418
1.80017E+12,1,0.002210919,99.91189056,0.085898521
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3358389,0,0.029868566,22.86351265,77.10661878
3097144,1,0.02691389,69.37743874,30.59564737
3083282,0,0.103197157,16.43563925,83.4611636
2507473,2,50.35283898,4.699895601,44.94726542
2522822,1,0.017557386,90.58029467,9.402147949
2998211,0,0.134017438,21.66426443,78.20171813
3373546,1,0.003221195,97.77863974,2.218139062
2355425,0,0.140904475,5.740107316,94.11898821
1.80017E+12,1,0.002463988,99.88520211,0.112333902
2634113,0,0.184920172,18.03188393,81.7831959
3318921,0,0.602937182,19.93639481,79.460668
3208277,1,0.00314206,98.2098704,1.786987541
2587746,1,0.225524761,81.29821523,18.47626001
3036073,0,0.196477615,27.73256584,72.07095655
3417808,0,0.299406255,28.37652611,71.32406764
2340142,0,0.224034756,26.0888765,73.68708874
3066152,0,0.413922819,14.40494947,85.18112771
3061277,1,0.013882612,87.82911129,12.1570061
2657081,2,60.73406144,9.063827908,30.20211065
2369300,1,0.00371404,97.99187011,2.004415847
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2972647,0,0.563067223,29.53960506,69.89732772
3055368,1,0.004035854,87.34079248,12.65517166
3385900,0,0.248878934,16.92684294,82.82427812
2910436,1,0.01370059,96.39645582,3.589843586
3220134,1,0.003639309,99.06770331,0.928657382
2629676,0,0.131839432,6.160782884,93.70737768
2987253,0,0.135091376,23.50697437,76.35793425
1.80017E+12,1,0.002210497,99.90559069,0.092198811
2516820,0,0.143137283,20.40143283,79.45542989
3307737,0,0.132277714,6.493260815,93.37446147
3420212,0,0.022228466,17.47331957,82.50445197
2631268,1,0.002903321,97.91172212,2.085374555
3395332,1,0.351804588,75.00851732,24.63967809
2338785,1,0.003507491,98.19484548,1.801647025
2354942,0,0.219764778,18.63381415,81.14642108
3145670,1,0.002381208,97.55194857,2.44567022
2971793,1,0.008670666,98.24031942,1.751009913
2607859,1,0.162528931,76.84124493,22.99622614
2700910,1,0.021823656,89.86381499,10.11436136
2574462,1,0.015192384,95.52087882,4.463928792
2327173,1,0.002369949,98.24309474,1.754535308
2681770,1,0.003451854,97.97074139,2.025806751
3212011,1,0.003184506,97.79815321,2.198662285
2552717,1,0.03531152,77.32879113,22.63589735
3397466,1,0.006863459,94.04340469,5.949731853
3148605,2,82.62060969,3.501878757,13.87751155
2562223,0,8.444546621,2.206166972,89.34928641
2520648,2,91.0617772,1.663492639,7.274730162
3015726,0,0.149056886,29.87642488,69.97451823
2566890,0,0.141092503,5.279793931,94.57911357
2501402,0,0.218521133,15.40436564,84.37711323
3012513,1,0.008487423,98.2559217,1.735590875
3062628,1,0.013970442,81.30037521,18.68565435
2561665,0,0.293025162,18.2414954,81.46547944
2534665,0,0.228612403,25.76350325,74.00788434
3071197,1,0.014400599,92.72379609,7.261803309
2363040,0,0.370287442,23.22931895,76.4003936
2542852,0,0.499527742,18.08589511,81.41457714
2573709,0,0.204121474,12.84779678,86.94808175
3362200,0,0.219638732,19.29230855,80.48805272
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2340824,1,0.003358879,97.6949217,2.301719422
3277480,1,0.00328489,98.12739137,1.869323736
2514645,2,93.12425979,2.386539871,4.489200336
2635000,1,0.003799746,97.86278385,2.133416403
3121052,0,0.035312219,3.589284673,96.37540311
2651050,1,0.001094853,99.79890028,0.200004867
2593907,0,0.117173169,5.402113202,94.48071363
2987883,1,0.01157811,95.70088145,4.287540436
3305283,0,0.277318076,17.53407684,82.18860508
2587583,0,0.03530697,3.638796895,96.32589614
2659630,0,0.217329911,17.88804322,81.89462687
2926469,1,0.015758863,94.13291038,5.851330757
2947403,0,0.031852113,40.81174924,59.15639865
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2578418,1,0.015619969,93.56446576,6.419914276
2585613,1,0.014520932,77.07259694,22.91288213
3047507,0,0.219173294,15.80582328,83.97500343
3062190,1,0.238896543,76.10900719,23.65209627
2545653,0,0.219556518,20.95378009,78.82666339
2E+12,1,0.002437971,99.86626952,0.131292507
2E+12,1,0.003032245,99.86186976,0.135097992
2655437,0,0.144978284,24.77771219,75.07730953
3217586,1,0.018674805,84.96629641,15.01502878
3245312,0,0.032707443,38.83250718,61.13478538
3340850,1,0.003146904,98.0675774,1.929275691
3081617,1,0.021025725,92.01878676,7.960187518
3065061,0,0.362757758,20.17013412,79.46710812
2931671,1,0.011881934,95.65646161,4.331656454
2551886,0,0.37890437,22.06328073,77.5578149
2646543,1,0.014201795,94.03261247,5.953185731
2361021,1,0.003394678,97.58252675,2.41407857
3084685,1,0.015316868,95.49801328,4.48666985
2334641,1,0.003411649,98.13197412,1.864614233
2549637,0,1.99120039,13.22047433,84.78832528
2916746,0,35.33486851,4.661189116,60.00394238
3253646,0,0.264118757,23.4333127,76.30256855
2576016,1,0.011000257,96.04492509,3.944074651
3420154,2,53.5493921,5.305247699,41.1453602
3205918,1,0.018644998,85.00564927,14.97570574
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2566590,1,0.027344282,80.45092584,19.52172988
3025661,0,0.50592199,19.80763114,79.68644687
3234511,0,0.658492737,19.88083926,79.460668
2985410,0,0.582725908,15.25295246,84.16432164
2546520,0,0.231207151,26.62099542,73.14779743
2361160,0,0.077854949,15.53891173,84.38323333
2973993,0,0.266214554,21.17730025,78.55648519
2344093,1,0.049752834,97.0303117,2.919935462
3098885,1,0.022837468,89.50353781,10.47362472
2997864,2,78.02675409,7.440731387,14.53251453
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3107910,0,0.197012384,27.21502519,72.58796243
2605383,1,0.013922135,94.08243461,5.903643257
2538496,1,0.015528458,93.10183207,6.882639472
2621368,1,0.163032422,76.20437112,23.63259645
3131684,1,0.002309024,97.42840871,2.56928227
2841107,0,0.030403592,26.42775762,73.54183879
2503551,1,0.014672216,90.09913373,9.886194049
2549848,1,0.015945264,93.05266447,6.931390262
2922210,1,0.001681695,99.43015175,0.568166551
2911744,0,0.224583697,23.97455837,75.80085793
3358446,0,0.18699736,18.44652427,81.36647837
3029741,1,0.00328489,98.12739137,1.869323736
2502482,1,0.027438041,65.29902394,34.67353802
3078932,1,0.017862869,91.55059067,8.431546458
2546087,0,0.603807412,19.30046878,80.09572381
2910919,0,0.147015451,26.8349941,73.01799045
2700343,0,0.159730693,6.323449489,93.51681982
3232479,0,0.226233555,37.77544731,61.99831913
2640934,0,0.571835759,22.43601919,76.99214505
2561425,0,14.46808125,4.73917162,80.79274713
3007858,0,0.231318496,25.8215504,73.9471311
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3143744,0,0.132144966,8.174380345,91.69347469
2559716,0,0.154289533,5.979443956,93.86626651
2646225,0,0.299263964,25.07726644,74.6234696
3337083,1,0.009091503,98.33480489,1.656103609
3144882,1,0.002627563,97.31027122,2.687101221
2627018,1,0.003079235,99.39848077,0.598439997
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3068557,1,0.013101274,82.26514028,17.72175845
2324089,0,0.155542211,5.950101336,93.89435645
3310730,1,0.013031379,96.208649,3.778319617
2328875,1,0.003454349,97.9851254,2.011420248
3337070,0,0.26184726,17.67721821,82.06093453
2311831,1,0.012889352,90.03443221,9.952678442
3009536,1,0.001094853,99.79890028,0.200004867
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2570613,1,0.015922698,94.10758807,5.876489233
3011815,1,0.021849727,88.66674676,11.31140351
2967181,1,0.337931876,79.19900922,20.46305891
3345338,0,0.300056401,22.62578508,77.07415852
2659810,0,0.132800682,18.5651853,81.30201402
2647155,0,0.296141374,18.3933742,81.31048442
3011707,1,0.001094853,99.79890028,0.200004867
2313977,0,0.157664025,6.390541373,93.4517946
3079436,1,0.021608201,89.36166013,10.61673167
3139541,0,0.22777793,17.49657606,82.27564601
2502480,1,0.065316948,97.97661805,1.958065002
3414610,0,0.272472769,35.26173118,64.46579605
2367089,1,0.001094853,99.79890028,0.200004867
3263248,0,0.029652441,46.19943051,53.77091704
3349562,0,0.198197895,22.47294399,77.32885811
3091980,0,0.274463787,25.43221737,74.29331885
2515561,1,0.003807899,97.91644513,2.079746973
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2920029,0,0.130715242,5.772599862,94.0966849
2342598,1,0.003535669,97.90816659,2.088297738
2671914,0,0.22211711,24.63299086,75.14489203
3012497,0,0.274871946,22.38816446,77.33696359
2669214,1,0.163200442,74.83677415,25.0000254
2336774,1,0.003358879,98.07476247,1.921878646
3237267,1,0.003394678,97.88779996,2.108805357
3356238,0,0.096469147,23.01119503,76.89233583
3140536,0,0.305812053,16.63010682,83.06408113
3E+12,1,0.002287993,96.94658967,3.051122342
2360204,1,0.003394678,97.58252675,2.41407857
2836386,0,7.910061279,3.052457683,89.03748104
1.80017E+12,1,0.002437971,99.89801555,0.099546475
2911029,1,0.015316235,94.50963506,5.475048704
2577676,1,0.010949716,96.1210807,3.86796958
2588766,0,0.223795441,38.70121577,61.07498879
3414350,0,0.035995616,35.13706714,64.82693725
3347664,1,0.019349287,94.19320148,5.787449233
2632888,0,0.343830174,32.47355888,67.18261095
2655751,0,0.227663497,27.49917355,72.27316296
2570427,2,56.30185514,4.225464995,39.47267986
3148122,1,0.383166781,79.82144856,19.79538465
2326408,0,0.111170364,27.43256576,72.45626388
3014433,1,0.002962345,98.05769404,1.939343617
2680346,1,0.182475847,76.35178015,23.465744
3007781,0,20.11448813,18.40682456,61.47868731
2319302,0,0.28222683,17.63035232,82.08742085
2702053,1,0.035145511,51.81838295,48.14647154
2335358,1,0.023292311,89.19313029,10.7835774
2512333,0,0.35514398,27.23441297,72.41044305
2669783,0,0.457097423,23.5484769,75.99442568
2940709,0,0.141266396,22.15952702,77.69920658
2656386,1,0.00350425,97.826113,2.170382753
2980981,0,0.050471574,4.78168698,95.16784145
3083905,0,0.032246891,28.19674376,71.77100935
3126921,0,0.224381912,18.33415641,81.44146167
2935842,0,0.034632547,3.521583004,96.44378445
2646353,0,1.060565739,13.03981641,85.89961785
2687486,0,0.117365898,5.359173777,94.52346032
2595040,1,0.015643949,94.41482566,5.569530394
3012499,0,0.350565861,24.83867097,74.81076317
3092064,0,0.231153035,29.29429991,70.47454705
2502697,1,0.318460328,89.85539504,9.826144632
2687447,0,0.131214076,5.873006094,93.99577983
3058333,0,0.140535986,15.53493481,84.3245292
1.80017E+12,1,0.002437971,99.89801555,0.099546475
3183694,0,0.013780727,15.8761359,84.11008337
2502277,0,0.022367101,17.20706633,82.77056656
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2757397,0,0.216541235,27.0703637,72.71309507
2763028,0,0.131121456,6.416658315,93.45222023
3113759,1,0.015714338,93.33904969,6.645235977
3374780,0,0.194639897,18.97010447,80.83525564
2700000,0,0.357706083,37.47830881,62.16398511
2652515,0,0.777599277,23.50163623,75.72076449
2358452,1,0.009595983,97.7630041,2.227399917
2593824,0,0.027370178,38.58925723,61.3833726
1.80017E+12,1,0.002210919,99.91189056,0.085898521
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2632904,0,0.036754973,43.57781589,56.38542914
3092575,0,0.056480749,24.0544081,75.88911115
2327286,2,70.44180793,2.552963216,27.00522886
3081661,0,0.26590369,24.03849883,75.69559748
2566433,0,0.301026072,18.90114442,80.79782951
2953466,0,0.131951123,7.183630344,92.68441853
2503068,0,0.552209088,24.9026806,74.54511031
2692694,1,0.01148177,90.39869774,9.589820494
2368618,1,0.003674642,97.99391083,2.002414528
2645616,1,0.023715932,87.91644335,12.05984071
3205743,0,0.265438538,20.35114113,79.38342033
2693127,0,0.176887561,16.98906542,82.83404701
3080709,0,0.231571022,25.6461576,74.12227137
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3098646,0,0.142673381,19.50039125,80.35693537
2691209,0,0.285698483,21.70731862,78.0069829
2679152,1,0.002464153,99.87217911,0.125356739
3205757,1,0.022105872,89.20061043,10.7772837
2343514,1,0.023486113,59.15642542,40.82008847
2602634,1,0.015841317,91.9290791,8.055079579
3001442,0,0.219758508,18.34911712,81.43112438
3057055,1,0.013953153,80.63050215,19.3555447
2E+12,1,0.002437971,99.86626952,0.131292507
3227708,1,0.003409456,98.21524475,1.781345799
2550639,0,0.153475155,7.283886123,92.56263872
3028930,0,0.227639141,29.35655944,70.41580142
3238817,1,0.00238579,98.35946698,1.638147232
2544175,0,0.297216805,19.88357353,79.81920967
3301162,0,0.011754609,17.94545336,82.04279203
2331797,0,0.152073188,7.66682243,92.18110438
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2359722,1,0.003509673,98.04504156,1.951448763
2517961,2,85.40141251,5.789718225,8.808869268
3030317,1,0.00371404,97.99187011,2.004415847
2646850,0,0.131839432,6.169056405,93.69910416
2651728,1,0.003511749,97.68501036,2.311477896
2327364,1,0.010893155,97.48367035,2.505436497
2341319,1,0.003394678,97.88779996,2.108805357
3265164,1,0.019057949,83.18369085,16.7972512
3319607,0,0.288370931,18.35818008,81.35344899
2515399,1,0.024686787,78.54317404,21.43213917
2E+12,1,0.002999517,99.86680994,0.130190539
2572165,0,15.71028072,4.179125491,80.11059379
2919274,0,0.382253009,20.31115436,79.30659263
2665649,1,0.011992567,95.73625015,4.251757283
2E+12,1,0.002999517,99.86680994,0.130190539
2600316,0,0.130901486,6.189841389,93.67925713
2678954,1,0.003341892,98.33972179,1.656936319
2971783,1,0.008473252,98.29342247,1.698104276
2669577,0,1.528075746,14.53177578,83.94014847
2961119,1,0.00222983,98.26427528,1.733494888
3424052,0,0.11836995,16.92698596,82.95464409
2589088,1,0.010277659,79.75032906,20.23939328
2584054,0,0.356536126,9.187430917,90.45603296
3042463,1,0.00536563,86.94837575,13.04625862
3410187,0,0.559967458,18.89163711,80.54839543
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2615761,0,0.132164347,7.390095272,92.47774038
2318817,0,0.203768093,16.07754498,83.71868693
2629546,0,0.024775236,26.2213892,73.75383556
3383287,0,0.134392826,23.19049823,76.67510894
2973921,1,0.004174444,97.84835483,2.147470724
3009860,0,0.143137283,20.40143283,79.45542989
2558521,1,0.015922698,94.1160435,5.868033799
2758087,1,0.008501176,98.24282493,1.748673889
2571384,1,0.011605773,96.20410811,3.784286119
3083426,1,0.019694539,91.06365355,8.916651907
3220348,0,0.024850968,25.73759115,74.23755788
2650684,0,0.273792394,16.29702949,83.42917811
2567012,0,0.37123008,17.97277483,81.65599509
3384016,1,0.049676742,71.26948396,28.6808393
2505946,1,0.013078542,87.02698391,12.95993755
2634546,1,0.011056653,95.9333006,4.05564275
2941858,0,0.152510984,8.178945862,91.66854315
2947925,1,0.034683675,70.28097821,29.68433811
3080667,0,0.01397641,19.97325792,80.01276567
2345205,0,0.147015451,26.91400644,72.93897811
2584199,2,59.58532617,4.1707083,36.24396553
3314850,2,75.21370524,3.229430702,21.55686405
2934174,1,0.014078904,92.18598955,7.799931541
2937920,1,0.004221047,97.83993565,2.155843304
3380612,0,0.220982505,17.46234625,82.31667124
2681865,0,0.14796182,25.70824636,74.14379182
2583783,1,0.011624541,94.89109733,5.097278125
2311411,0,0.134262113,20.85823044,79.00750745
3047345,1,0.063271706,91.56300947,8.373718829
3243896,1,0.003487373,97.97392918,2.022583446
3143259,1,0.022155083,95.15323848,4.82460644
3213698,0,0.22754423,26.98650625,72.78594952
3070098,1,0.015189139,92.82635764,7.158453223
2839408,0,0.414035831,23.53105612,76.05490805
2679373,0,0.050471574,4.809464757,95.14006367
2645140,1,0.014372081,94.62648767,5.359140251
2335332,1,0.011190348,91.20872624,8.780083411
2572161,1,0.011671382,92.06837362,7.919954997
1.80017E+12,1,0.002210919,99.91189056,0.085898521
1.80017E+12,1,0.002463988,99.88520211,0.112333902
2994786,0,0.777896843,21.76425856,77.45784459
2652013,1,0.022287074,86.81901524,13.15869769
2935546,0,0.035585934,3.637440859,96.32697321
1.80017E+12,1,0.002210497,99.90559069,0.092198811
2330214,0,0.157664025,6.390541373,93.4517946
3081113,0,0.142104972,20.20556078,79.65233425
2613706,0,0.266342372,23.45064873,76.2830089
2524631,0,0.038106557,4.326382374,95.63551107
3142975,0,0.052238847,48.38619995,51.56156121
3309876,2,90.32674731,3.248920716,6.42433197
3025818,1,0.003807899,97.91644513,2.079746973
2636252,1,0.014742282,95.61116648,4.374091238
3233851,0,0.107562784,38.00090294,61.89153428
2E+12,1,0.002999548,99.86715709,0.129843363
2998290,0,0.131835968,6.189271328,93.6788927
2670076,1,0.012556905,94.05771819,5.929724901
2953633,1,0.003358879,98.06823842,1.928402703
2E+12,1,0.002999517,99.86680994,0.130190539
2642101,0,0.024420556,29.96240201,70.01317744
2644433,0,0.036590038,43.66413681,56.29927316
2599039,0,0.191481958,26.51370785,73.29481019
2845478,1,0.010187735,94.96755794,5.022254324
3336585,0,0.022049032,20.51767178,79.46027919
3122011,0,0.152222756,13.23354313,86.61423411
2E+12,1,0.002999517,99.86680994,0.130190539
3303091,0,0.379845011,18.59190511,81.02824988
2614096,1,0.223386871,75.93395216,23.84266097
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3284204,0,0.131839432,6.169056405,93.69910416
3395019,0,0.300313602,22.51050562,77.18918077
2647115,0,0.224105919,27.97869831,71.79719577
3290914,1,0.017799774,95.68407562,4.298124602
2340657,1,0.00212146,98.4203437,1.57753484
3389344,0,0.229611828,20.87196422,78.89842395
2640159,0,0.646670679,15.64078941,83.71253991
2605836,1,0.014710875,94.12355668,5.861732444
3390120,0,0.07476553,15.59282355,84.33241092
2337653,0,0.141092503,5.279793931,94.57911357
2E+12,1,0.002999548,99.86715709,0.129843363
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3261115,0,0.050471574,4.809464757,95.14006367
2967344,0,0.295951082,24.9086771,74.79537182
2498866,1,0.003390764,97.3996083,2.59700094
2333077,1,0.004244953,97.83594,2.159815049
3098078,1,0.014666976,75.0341275,24.95120552
2325828,1,0.002504691,98.14302746,1.854467845
3337116,0,0.268042992,27.89880205,71.83315496
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2536403,1,0.012476092,94.89201916,5.09550475
2E+12,1,0.002999548,99.86715709,0.129843363
2585764,0,0.264122201,19.52043225,80.21544555
3277009,0,0.224191576,24.5899168,75.18589163
2969020,1,0.003416895,97.41659626,2.579986846
3392223,0,0.136079039,19.01155757,80.85236339
2913279,0,0.023118299,18.87856851,81.09831319
2513092,0,10.54709435,4.573044436,84.87986122
3360423,1,0.006207854,96.63587813,3.357914013
2501286,0,0.141146782,16.78258964,83.07626358
3237484,1,0.00251435,98.33927142,1.658214232
2701558,0,0.231853328,24.27216296,75.49598371
3013981,0,0.275628211,29.11997336,70.60439843
2511424,1,0.016599026,92.99200549,6.991395488
3217413,1,0.033129014,71.1281661,28.83870489
2957306,1,0.056173699,85.22904305,14.71478325
2635910,0,0.231679502,25.04947595,74.71884455
2314530,0,0.155426224,8.909204924,90.93536885
3314192,1,0.002866168,99.77575387,0.221379962
3284455,1,0.021344244,95.21054519,4.768110565
3094099,1,0.019776379,91.57320419,8.407019427
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3010854,1,0.011629602,95.05362506,4.934745338
3248438,1,0.075157319,84.60712485,15.31771783
2363516,0,0.034564642,3.609564858,96.3558705
